occurences,sentiment,ticker,company,date,positive,negative,neutral,pos_pct_chg
3, 0   0   3 ,VALE,VALE S.A.Basic Industries,2021-02-01 16:14:33,0,0,3,
3, 2   0   1 ,VIR,"Vir Biotechnology, Inc.Health Care",2021-01-28 07:47:42,2,0,1,
3, 2   0   1 ,VIR,"Vir Biotechnology, Inc.Health Care",2021-01-28 09:49:16,2,0,1,0.0
4, 3   0   1 ,VIR,"Vir Biotechnology, Inc.Health Care",2021-01-28 11:21:44,3,0,1,0.5
5, 5   0   0 ,VIR,"Vir Biotechnology, Inc.Health Care",2021-01-28 13:18:42,5,0,0,0.6666666666666667
4, 4   0   0 ,VIR,"Vir Biotechnology, Inc.Health Care",2021-01-28 14:45:46,4,0,0,-0.1999999999999999
3, 3   0   0 ,VSTO,Vista Outdoor Inc.Capital Goods,2021-02-01 15:14:30,3,0,0,
3, 3   0   0 ,VSTO,Vista Outdoor Inc.Capital Goods,2021-02-01 15:29:30,3,0,0,0.0
3, 3   0   0 ,VSTO,Vista Outdoor Inc.Capital Goods,2021-02-01 15:44:31,3,0,0,0.0
3, 3   0   0 ,VSTO,Vista Outdoor Inc.Capital Goods,2021-02-01 15:59:32,3,0,0,0.0
3, 3   0   0 ,VSTO,Vista Outdoor Inc.Capital Goods,2021-02-01 16:14:33,3,0,0,0.0
3, 1   1   1 ,VTNR,"Vertex Energy, IncEnergy",2021-01-27 15:51:25,1,1,1,
5, 4   0   1 ,WELL,Welltower Inc.Consumer Services,2021-01-27 15:51:25,4,0,1,
4, 2   1   1 ,WELL,Welltower Inc.Consumer Services,2021-01-27 20:21:14,2,1,1,-0.5
7, 5   1   1 ,WELL,Welltower Inc.Consumer Services,2021-01-28 06:47:30,5,1,1,1.5
6, 4   1   1 ,WELL,Welltower Inc.Consumer Services,2021-01-28 07:47:42,4,1,1,-0.1999999999999999
5, 3   1   1 ,WELL,Welltower Inc.Consumer Services,2021-01-28 09:49:16,3,1,1,-0.25
4, 0   3   1 ,WELL,Welltower Inc.Consumer Services,2021-01-28 11:21:44,0,3,1,-1.0
5, 2   2   1 ,WELL,Welltower Inc.Consumer Services,2021-01-28 13:18:42,2,2,1,inf
6, 3   2   1 ,WELL,Welltower Inc.Consumer Services,2021-01-28 14:45:46,3,2,1,0.5
6, 5   0   1 ,WELL,Welltower Inc.Consumer Services,2021-01-28 18:46:07,5,0,1,0.6666666666666667
6, 5   0   1 ,WELL,Welltower Inc.Consumer Services,2021-01-28 18:57:36,5,0,1,0.0
5, 3   1   1 ,WELL,Welltower Inc.Consumer Services,2021-01-29 07:18:01,3,1,1,-0.4
10, 3   3   4 ,WELL,Welltower Inc.Consumer Services,2021-01-29 13:35:26,3,3,4,0.0
10, 3   3   4 ,WELL,Welltower Inc.Consumer Services,2021-01-29 13:35:35,3,3,4,0.0
11, 4   3   4 ,WELL,Welltower Inc.Consumer Services,2021-01-29 13:50:36,4,3,4,0.3333333333333332
11, 4   3   4 ,WELL,Welltower Inc.Consumer Services,2021-01-29 14:05:37,4,3,4,0.0
11, 4   3   4 ,WELL,Welltower Inc.Consumer Services,2021-01-29 14:20:38,4,3,4,0.0
10, 4   2   4 ,WELL,Welltower Inc.Consumer Services,2021-01-29 14:35:39,4,2,4,0.0
5, 4   1   0 ,WELL,Welltower Inc.Consumer Services,2021-02-01 13:57:26,4,1,0,0.0
5, 4   1   0 ,WELL,Welltower Inc.Consumer Services,2021-02-01 13:59:04,4,1,0,0.0
5, 4   1   0 ,WELL,Welltower Inc.Consumer Services,2021-02-01 13:59:25,4,1,0,0.0
5, 4   1   0 ,WELL,Welltower Inc.Consumer Services,2021-02-01 14:14:26,4,1,0,0.0
5, 4   1   0 ,WELL,Welltower Inc.Consumer Services,2021-02-01 14:29:27,4,1,0,0.0
4, 3   1   0 ,WELL,Welltower Inc.Consumer Services,2021-02-01 14:44:28,3,1,0,-0.25
4, 3   1   0 ,WELL,Welltower Inc.Consumer Services,2021-02-01 14:59:29,3,1,0,0.0
4, 3   1   0 ,WELL,Welltower Inc.Consumer Services,2021-02-01 15:14:30,3,1,0,0.0
4, 3   1   0 ,WELL,Welltower Inc.Consumer Services,2021-02-01 15:29:30,3,1,0,0.0
4, 3   1   0 ,WELL,Welltower Inc.Consumer Services,2021-02-01 15:44:31,3,1,0,0.0
4, 3   1   0 ,WELL,Welltower Inc.Consumer Services,2021-02-01 15:59:32,3,1,0,0.0
4, 3   1   0 ,WELL,Welltower Inc.Consumer Services,2021-02-01 16:14:33,3,1,0,0.0
6, 3   1   2 ,WKHS,"Workhorse Group, Inc.Capital Goods",2021-01-27 15:51:25,3,1,2,
3, 2   0   1 ,WKHS,"Workhorse Group, Inc.Capital Goods",2021-01-28 06:47:30,2,0,1,-0.3333333333333333
6, 4   1   1 ,WKHS,"Workhorse Group, Inc.Capital Goods",2021-02-01 13:57:26,4,1,1,1.0
6, 4   1   1 ,WKHS,"Workhorse Group, Inc.Capital Goods",2021-02-01 13:59:04,4,1,1,0.0
6, 4   1   1 ,WKHS,"Workhorse Group, Inc.Capital Goods",2021-02-01 13:59:25,4,1,1,0.0
6, 4   1   1 ,WKHS,"Workhorse Group, Inc.Capital Goods",2021-02-01 14:14:26,4,1,1,0.0
6, 4   1   1 ,WKHS,"Workhorse Group, Inc.Capital Goods",2021-02-01 14:29:27,4,1,1,0.0
6, 4   1   1 ,WKHS,"Workhorse Group, Inc.Capital Goods",2021-02-01 14:44:28,4,1,1,0.0
7, 5   1   1 ,WKHS,"Workhorse Group, Inc.Capital Goods",2021-02-01 14:59:29,5,1,1,0.25
7, 5   1   1 ,WKHS,"Workhorse Group, Inc.Capital Goods",2021-02-01 15:14:30,5,1,1,0.0
6, 5   0   1 ,WKHS,"Workhorse Group, Inc.Capital Goods",2021-02-01 15:29:30,5,0,1,0.0
6, 5   0   1 ,WKHS,"Workhorse Group, Inc.Capital Goods",2021-02-01 15:44:31,5,0,1,0.0
6, 5   0   1 ,WKHS,"Workhorse Group, Inc.Capital Goods",2021-02-01 15:59:32,5,0,1,0.0
6, 5   0   1 ,WKHS,"Workhorse Group, Inc.Capital Goods",2021-02-01 16:14:33,5,0,1,0.0
4, 3   1   0 ,WMT,Walmart Inc.Consumer Services,2021-02-01 13:57:26,3,1,0,
4, 3   1   0 ,WMT,Walmart Inc.Consumer Services,2021-02-01 13:59:04,3,1,0,0.0
4, 3   1   0 ,WMT,Walmart Inc.Consumer Services,2021-02-01 13:59:25,3,1,0,0.0
4, 3   1   0 ,WMT,Walmart Inc.Consumer Services,2021-02-01 14:14:26,3,1,0,0.0
3, 2   1   0 ,WMT,Walmart Inc.Consumer Services,2021-02-01 14:29:27,2,1,0,-0.3333333333333333
4, 3   1   0 ,WMT,Walmart Inc.Consumer Services,2021-02-01 14:44:28,3,1,0,0.5
4, 3   1   0 ,WMT,Walmart Inc.Consumer Services,2021-02-01 14:59:29,3,1,0,0.0
4, 3   1   0 ,WMT,Walmart Inc.Consumer Services,2021-02-01 15:14:30,3,1,0,0.0
4, 3   1   0 ,WMT,Walmart Inc.Consumer Services,2021-02-01 15:29:30,3,1,0,0.0
4, 3   1   0 ,WMT,Walmart Inc.Consumer Services,2021-02-01 15:44:31,3,1,0,0.0
4, 3   1   0 ,WMT,Walmart Inc.Consumer Services,2021-02-01 15:59:32,3,1,0,0.0
4, 3   1   0 ,WMT,Walmart Inc.Consumer Services,2021-02-01 16:14:33,3,1,0,0.0
14, 14   0   0 ,WORK,"Slack Technologies, Inc.Technology",2021-01-27 15:51:25,14,0,0,
3, 2   0   1 ,WORK,"Slack Technologies, Inc.Technology",2021-01-27 20:21:14,2,0,1,-0.8571428571428572
6, 2   1   3 ,WORK,"Slack Technologies, Inc.Technology",2021-01-28 06:47:30,2,1,3,0.0
5, 2   0   3 ,WORK,"Slack Technologies, Inc.Technology",2021-01-28 07:47:42,2,0,3,0.0
5, 2   0   3 ,WORK,"Slack Technologies, Inc.Technology",2021-01-28 09:49:16,2,0,3,0.0
9, 6   2   1 ,WORK,"Slack Technologies, Inc.Technology",2021-01-29 07:18:01,6,2,1,2.0
3, 3   0   0 ,WORK,"Slack Technologies, Inc.Technology",2021-01-29 13:35:26,3,0,0,-0.5
3, 3   0   0 ,WORK,"Slack Technologies, Inc.Technology",2021-01-29 13:35:35,3,0,0,0.0
4, 3   0   1 ,WORK,"Slack Technologies, Inc.Technology",2021-01-29 13:50:36,3,0,1,0.0
4, 3   0   1 ,WORK,"Slack Technologies, Inc.Technology",2021-01-29 14:05:37,3,0,1,0.0
4, 3   0   1 ,WORK,"Slack Technologies, Inc.Technology",2021-01-29 14:20:38,3,0,1,0.0
4, 3   0   1 ,WORK,"Slack Technologies, Inc.Technology",2021-01-29 14:35:39,3,0,1,0.0
5, 3   1   1 ,WORK,"Slack Technologies, Inc.Technology",2021-02-01 13:57:26,3,1,1,0.0
5, 3   1   1 ,WORK,"Slack Technologies, Inc.Technology",2021-02-01 13:59:04,3,1,1,0.0
5, 3   1   1 ,WORK,"Slack Technologies, Inc.Technology",2021-02-01 13:59:25,3,1,1,0.0
4, 2   1   1 ,WORK,"Slack Technologies, Inc.Technology",2021-02-01 14:14:26,2,1,1,-0.3333333333333333
4, 2   1   1 ,WORK,"Slack Technologies, Inc.Technology",2021-02-01 14:29:27,2,1,1,0.0
4, 2   1   1 ,WORK,"Slack Technologies, Inc.Technology",2021-02-01 14:44:28,2,1,1,0.0
3, 1   1   1 ,WORK,"Slack Technologies, Inc.Technology",2021-02-01 14:59:29,1,1,1,-0.5
3, 1   1   1 ,WORK,"Slack Technologies, Inc.Technology",2021-02-01 15:14:30,1,1,1,0.0
4, 2   1   1 ,WORK,"Slack Technologies, Inc.Technology",2021-02-01 15:29:30,2,1,1,1.0
3, 2   0   1 ,WORK,"Slack Technologies, Inc.Technology",2021-02-01 15:44:31,2,0,1,0.0
3, 2   0   1 ,WORK,"Slack Technologies, Inc.Technology",2021-02-01 15:59:32,2,0,1,0.0
3, 2   0   1 ,WORK,"Slack Technologies, Inc.Technology",2021-02-01 16:14:33,2,0,1,0.0
4, 0   2   2 ,WOW,"WideOpenWest, Inc.Consumer Services",2021-01-27 15:51:25,0,2,2,
5, 4   0   1 ,WOW,"WideOpenWest, Inc.Consumer Services",2021-01-29 13:35:26,4,0,1,inf
5, 4   0   1 ,WOW,"WideOpenWest, Inc.Consumer Services",2021-01-29 13:35:35,4,0,1,0.0
4, 3   0   1 ,WOW,"WideOpenWest, Inc.Consumer Services",2021-01-29 13:50:36,3,0,1,-0.25
4, 3   0   1 ,WOW,"WideOpenWest, Inc.Consumer Services",2021-01-29 14:05:37,3,0,1,0.0
4, 3   0   1 ,WOW,"WideOpenWest, Inc.Consumer Services",2021-01-29 14:20:38,3,0,1,0.0
4, 3   0   1 ,WOW,"WideOpenWest, Inc.Consumer Services",2021-01-29 14:35:39,3,0,1,0.0
3, 1   1   1 ,XOM,Exxon Mobil CorporationEnergy,2021-02-01 13:57:26,1,1,1,
3, 1   1   1 ,XOM,Exxon Mobil CorporationEnergy,2021-02-01 13:59:04,1,1,1,0.0
3, 1   1   1 ,XOM,Exxon Mobil CorporationEnergy,2021-02-01 13:59:25,1,1,1,0.0
3, 1   1   1 ,XOM,Exxon Mobil CorporationEnergy,2021-02-01 14:14:26,1,1,1,0.0
3, 1   1   1 ,XOM,Exxon Mobil CorporationEnergy,2021-02-01 14:29:27,1,1,1,0.0
3, 1   1   1 ,XOM,Exxon Mobil CorporationEnergy,2021-02-01 14:44:28,1,1,1,0.0
3, 1   1   1 ,XOM,Exxon Mobil CorporationEnergy,2021-02-01 14:59:29,1,1,1,0.0
3, 1   1   1 ,XOM,Exxon Mobil CorporationEnergy,2021-02-01 15:14:30,1,1,1,0.0
3, 1   1   1 ,XOM,Exxon Mobil CorporationEnergy,2021-02-01 15:29:30,1,1,1,0.0
3, 1   1   1 ,XOM,Exxon Mobil CorporationEnergy,2021-02-01 15:44:31,1,1,1,0.0
3, 1   1   1 ,XOM,Exxon Mobil CorporationEnergy,2021-02-01 15:59:32,1,1,1,0.0
3, 1   1   1 ,XOM,Exxon Mobil CorporationEnergy,2021-02-01 16:14:33,1,1,1,0.0
3, 2   1   0 ,XPEV,XPeng Inc.Capital Goods,2021-01-28 06:47:30,2,1,0,
9, 4   0   5 ,XSPA,"XpresSpa Group, Inc. Consumer Services",2021-01-27 15:51:25,4,0,5,
10, 3   3   4 ,XSPA,"XpresSpa Group, Inc. Consumer Services",2021-01-27 20:21:14,3,3,4,-0.25
6, 1   1   4 ,XSPA,"XpresSpa Group, Inc. Consumer Services",2021-01-28 06:47:30,1,1,4,-0.6666666666666667
6, 1   1   4 ,XSPA,"XpresSpa Group, Inc. Consumer Services",2021-01-28 07:47:42,1,1,4,0.0
5, 1   1   3 ,XSPA,"XpresSpa Group, Inc. Consumer Services",2021-01-28 09:49:16,1,1,3,0.0
4, 1   1   2 ,XSPA,"XpresSpa Group, Inc. Consumer Services",2021-01-28 11:21:44,1,1,2,0.0
4, 4   0   0 ,ZNGA,Zynga Inc.Technology,2021-01-27 15:51:25,4,0,0,
7, 5   1   1 ,ZOM,Zomedica Corp.Health Care,2021-01-27 15:51:25,5,1,1,
5, 3   0   2 ,ZOM,Zomedica Corp.Health Care,2021-01-28 06:47:30,3,0,2,-0.4
7, 4   0   3 ,ZOM,Zomedica Corp.Health Care,2021-01-28 07:47:42,4,0,3,0.3333333333333332
7, 4   0   3 ,ZOM,Zomedica Corp.Health Care,2021-01-28 09:49:16,4,0,3,0.0
5, 3   0   2 ,ZOM,Zomedica Corp.Health Care,2021-01-28 11:21:44,3,0,2,-0.25
6, 5   0   1 ,ZOM,Zomedica Corp.Health Care,2021-02-01 13:57:26,5,0,1,0.6666666666666667
6, 5   0   1 ,ZOM,Zomedica Corp.Health Care,2021-02-01 13:59:04,5,0,1,0.0
6, 5   0   1 ,ZOM,Zomedica Corp.Health Care,2021-02-01 13:59:25,5,0,1,0.0
6, 5   0   1 ,ZOM,Zomedica Corp.Health Care,2021-02-01 14:14:26,5,0,1,0.0
6, 5   0   1 ,ZOM,Zomedica Corp.Health Care,2021-02-01 14:29:27,5,0,1,0.0
6, 5   0   1 ,ZOM,Zomedica Corp.Health Care,2021-02-01 14:44:28,5,0,1,0.0
6, 5   0   1 ,ZOM,Zomedica Corp.Health Care,2021-02-01 14:59:29,5,0,1,0.0
6, 5   0   1 ,ZOM,Zomedica Corp.Health Care,2021-02-01 15:14:30,5,0,1,0.0
6, 5   0   1 ,ZOM,Zomedica Corp.Health Care,2021-02-01 15:29:30,5,0,1,0.0
8, 6   0   2 ,ZOM,Zomedica Corp.Health Care,2021-02-01 15:44:31,6,0,2,0.1999999999999999
7, 5   0   2 ,ZOM,Zomedica Corp.Health Care,2021-02-01 15:59:32,5,0,2,-0.1666666666666666
7, 5   0   2 ,ZOM,Zomedica Corp.Health Care,2021-02-01 16:14:33,5,0,2,0.0
1865, 668   498   699 ,GME,Gamestop CorporationConsumer Services,2021-02-01 21:13:20,668,498,699,
1013, 471   222   320 ,AMC,"AMC Entertainment Holdings, Inc.Consumer Services",2021-02-01 21:13:20,471,222,320,
248, 102   33   113 ,NOK,Nokia CorporationTechnology,2021-02-01 21:13:20,102,33,113,
217, 112   36   69 ,BB,BlackBerry LimitedTechnology,2021-02-01 21:13:20,112,36,69,
75, 46   6   23 ,SNDL,Sundial Growers Inc.Consumer Durables,2021-02-01 21:13:20,46,6,23,
74, 55   11   8 ,SPCE,"Virgin Galactic Holdings, Inc.Consumer Services",2021-02-01 21:13:20,55,11,8,
53, 32   8   13 ,TSLA,"Tesla, Inc. Capital Goods",2021-02-01 21:13:20,32,8,13,
51, 38   13   0 ,AMD,"Advanced Micro Devices, Inc.Technology",2021-02-01 21:13:20,38,13,0,
45, 10   2   33 ,TD,Toronto Dominion Bank (The)Finance,2021-02-01 21:13:20,10,2,33,
43, 20   12   11 ,PLTR,Palantir Technologies Inc.Technology,2021-02-01 21:13:20,20,12,11,
38, 33   3   2 ,AAPL,Apple Inc.Technology,2021-02-01 21:13:20,33,3,2,
36, 28   1   7 ,DKNG,DraftKings Inc.Consumer Services,2021-02-01 21:13:20,28,1,7,
34, 18   5   11 ,BABA,Alibaba Group Holding LimitedMiscellaneous,2021-02-01 21:13:20,18,5,11,
28, 20   3   5 ,AMZN,"Amazon.com, Inc.Consumer Services",2021-02-01 21:13:20,20,3,5,
25, 10   3   12 ,FUBO,fuboTV Inc.Consumer Services,2021-02-01 21:13:20,10,3,12,
22, 16   1   5 ,TSM,Taiwan Semiconductor Manufacturing Company Ltd.Technology,2021-02-01 21:13:20,16,1,5,
17, 9   6   2 ,NIO,NIO Inc.Capital Goods,2021-02-01 21:13:20,9,6,2,
17, 10   2   5 ,CCIV,Churchill Capital Corp IVFinance,2021-02-01 21:13:20,10,2,5,
17, 12   2   3 ,CRSR,"Corsair Gaming, Inc.Technology",2021-02-01 21:13:20,12,2,3,
15, 10   3   2 ,ICLN,iShares S&P Global Clean Energy Index Fundn/a,2021-02-01 21:13:20,10,3,2,
15, 8   2   5 ,INO,"Inovio Pharmaceuticals, Inc.Health Care",2021-02-01 21:13:20,8,2,5,
14, 6   1   7 ,SEE,Sealed Air CorporationBasic Industries,2021-02-01 21:13:20,6,1,7,
12, 9   2   1 ,BCRX,"BioCryst Pharmaceuticals, Inc.Health Care",2021-02-01 21:13:20,9,2,1,
12, 9   3   0 ,MSFT,Microsoft CorporationTechnology,2021-02-01 21:13:20,9,3,0,
11, 1   0   10 ,TDA,"Telephone and Data Systems, Inc.Public Utilities",2021-02-01 21:13:20,1,0,10,
10, 7   0   3 ,TIGR,UP Fintech Holding LimitedFinance,2021-02-01 21:13:20,7,0,3,
10, 7   1   2 ,APHA,Aphria Inc.Consumer Durables,2021-02-01 21:13:20,7,1,2,
10, 2   0   8 ,AI,C3.ai Inc.Technology,2021-02-01 21:13:20,2,0,8,
9, 5   1   3 ,VALE,VALE S.A.Basic Industries,2021-02-01 21:13:20,5,1,3,
9, 5   1   3 ,TLRY,"Tilray, Inc.Consumer Durables",2021-02-01 21:13:20,5,1,3,
8, 4   2   2 ,NEW,Puxin LimitedConsumer Services,2021-02-01 21:13:20,4,2,2,
8, 6   1   1 ,FCEL,"FuelCell Energy, Inc.Miscellaneous",2021-02-01 21:13:20,6,1,1,
8, 4   0   4 ,PS,"Pluralsight, Inc.Technology",2021-02-01 21:13:20,4,0,4,
8, 5   0   3 ,WKHS,"Workhorse Group, Inc.Capital Goods",2021-02-01 21:13:20,5,0,3,
8, 5   2   1 ,NKLA,Nikola CorporationCapital Goods,2021-02-01 21:13:20,5,2,1,
8, 1   0   7 ,TV,Grupo Televisa S.A.Consumer Services,2021-02-01 21:13:20,1,0,7,
8, 3   4   1 ,FB,"Facebook, Inc.Technology",2021-02-01 21:13:20,3,4,1,
8, 3   1   4 ,LIFE,"aTyr Pharma, Inc.Health Care",2021-02-01 21:13:20,3,1,4,
7, 1   0   6 ,TRUE,"TrueCar, Inc.Technology",2021-02-01 21:13:20,1,0,6,
7, 6   1   0 ,NVDA,NVIDIA CorporationTechnology,2021-02-01 21:13:20,6,1,0,
7, 5   2   0 ,QQQ,"Invesco QQQ Trust, Series 1n/a",2021-02-01 21:13:20,5,2,0,
6, 4   0   2 ,GOOG,Alphabet Inc.Technology,2021-02-01 21:13:20,4,0,2,
6, 3   1   2 ,CC,Chemours Company (The)Basic Industries,2021-02-01 21:13:20,3,1,2,
6, 2   4   0 ,RKT,"Rocket Companies, Inc.Finance",2021-02-01 21:13:20,2,4,0,
6, 1   0   5 ,IQ,"iQIYI, Inc.Consumer Services",2021-02-01 21:13:20,1,0,5,
6, 1   0   5 ,OLD,The Long-Term Care ETFn/a,2021-02-01 21:13:20,1,0,5,
6, 4   1   1 ,IDEX,"Ideanomics, Inc.Capital Goods",2021-02-01 21:13:20,4,1,1,
6, 4   2   0 ,MAC,Macerich Company (The)Consumer Services,2021-02-01 21:13:20,4,2,0,
6, 4   0   2 ,EVER,"EverQuote, Inc.Technology",2021-02-01 21:13:20,4,0,2,
6, 3   1   2 ,ZOM,Zomedica Corp.Health Care,2021-02-01 21:13:20,3,1,2,
5, 1   1   3 ,MSM,"MSC Industrial Direct Company, Inc.Capital Goods",2021-02-01 21:13:20,1,1,3,
5, 4   1   0 ,JPM,J P Morgan Chase & CoFinance,2021-02-01 21:13:20,4,1,0,
5, 0   0   5 ,UI,Ubiquiti Inc.Technology,2021-02-01 21:13:20,0,0,5,
5, 3   1   1 ,BNGO,"Bionano Genomics, Inc.Capital Goods",2021-02-01 21:13:20,3,1,1,
5, 2   2   1 ,BBBY,Bed Bath & Beyond Inc.Consumer Services,2021-02-01 21:13:20,2,2,1,
5, 3   0   2 ,AAL,"American Airlines Group, Inc.Transportation",2021-02-01 21:13:20,3,0,2,
5, 4   0   1 ,PINS,"Pinterest, Inc.Technology",2021-02-01 21:13:20,4,0,1,
5, 3   1   1 ,CGC,Canopy Growth CorporationConsumer Durables,2021-02-01 21:13:20,3,1,1,
5, 3   0   2 ,HES,Hess CorporationEnergy,2021-02-01 21:13:20,3,0,2,
5, 2   3   0 ,SI,Silvergate Capital CorporationFinance,2021-02-01 21:13:20,2,3,0,
5, 2   1   2 ,AG,First Majestic Silver Corp.Basic Industries,2021-02-01 21:13:20,2,1,2,
5, 5   0   0 ,JMIA,Jumia Technologies AGConsumer Services,2021-02-01 21:13:20,5,0,0,
5, 2   0   3 ,CTRM,Castor Maritime Inc.Transportation,2021-02-01 21:13:20,2,0,3,
5, 2   0   3 ,HUGE,FSD Pharma Inc.Health Care,2021-02-01 21:13:20,2,0,3,
5, 3   1   1 ,SPWR,SunPower CorporationTechnology,2021-02-01 21:13:20,3,1,1,
5, 4   1   0 ,IFF,"International Flavors & Fragrances, Inc.Basic Industries",2021-02-01 21:13:20,4,1,0,
4, 2   2   0 ,PLAY,"Dave & Buster's Entertainment, Inc.Consumer Services",2021-02-01 21:13:20,2,2,0,
4, 4   0   0 ,MAIN,Main Street Capital Corporationn/a,2021-02-01 21:13:20,4,0,0,
4, 3   0   1 ,TWO,Two Harbors Investments CorpConsumer Services,2021-02-01 21:13:20,3,0,1,
4, 1   2   1 ,GEVO,"Gevo, Inc.Basic Industries",2021-02-01 21:13:20,1,2,1,
4, 2   0   2 ,GOOGL,Alphabet Inc.Technology,2021-02-01 21:13:20,2,0,2,
4, 1   1   2 ,AN,"AutoNation, Inc.Consumer Durables",2021-02-01 21:13:20,1,1,2,
4, 3   1   0 ,SNAP,Snap Inc.Technology,2021-02-01 21:13:20,3,1,0,
4, 2   0   2 ,BEST,BEST Inc.Transportation,2021-02-01 21:13:20,2,0,2,
4, 4   0   0 ,ACB,Aurora Cannabis Inc.Consumer Durables,2021-02-01 21:13:20,4,0,0,
4, 2   1   1 ,TGT,Target CorporationConsumer Services,2021-02-01 21:13:20,2,1,1,
4, 2   2   0 ,LOW,"Lowe's Companies, Inc.Consumer Services",2021-02-01 21:13:20,2,2,0,
4, 2   0   2 ,SMH,VanEck Vectors Semiconductor ETFn/a,2021-02-01 21:13:20,2,0,2,
4, 0   2   2 ,MAN,ManpowerGroupTechnology,2021-02-01 21:13:20,0,2,2,
4, 2   2   0 ,MVIS,"Microvision, Inc.Capital Goods",2021-02-01 21:13:20,2,2,0,
4, 2   1   1 ,STAY,"Extended Stay America, Inc.Consumer Services",2021-02-01 21:13:20,2,1,1,
4, 2   1   1 ,DVAX,Dynavax Technologies CorporationHealth Care,2021-02-01 21:13:20,2,1,1,
4, 1   0   3 ,GE,General Electric CompanyEnergy,2021-02-01 21:13:20,1,0,3,
4, 0   1   3 ,PLUG,"Plug Power, Inc.Energy",2021-02-01 21:13:20,0,1,3,
3, 1   1   1 ,PSA,Public StorageConsumer Services,2021-02-01 21:13:20,1,1,1,
3, 1   0   2 ,HIMX,"Himax Technologies, Inc.Technology",2021-02-01 21:13:20,1,0,2,
3, 1   1   1 ,EDIT,"Editas Medicine, Inc.Health Care",2021-02-01 21:13:20,1,1,1,
3, 0   3   0 ,NVAX,"Novavax, Inc.Health Care",2021-02-01 21:13:20,0,3,0,
3, 1   0   2 ,EFT,Eaton Vance Floating Rate Income Trustn/a,2021-02-01 21:13:20,1,0,2,
3, 2   1   0 ,PTON,"Peloton Interactive, Inc.Energy",2021-02-01 21:13:20,2,1,0,
3, 1   0   2 ,ACTC,ArcLight Clean Transition Corp.Finance,2021-02-01 21:13:20,1,0,2,
3, 2   0   1 ,NNDM,Nano Dimension Ltd.Technology,2021-02-01 21:13:20,2,0,1,
3, 2   0   1 ,FOX,Fox CorporationConsumer Services,2021-02-01 21:13:20,2,0,1,
3, 2   1   0 ,SQ,"Square, Inc.Technology",2021-02-01 21:13:20,2,1,0,
3, 3   0   0 ,ELSE,"Electro-Sensors, Inc.Capital Goods",2021-02-01 21:13:20,3,0,0,
3, 2   0   1 ,MU,"Micron Technology, Inc.Technology",2021-02-01 21:13:20,2,0,1,
3, 2   1   0 ,GNUS,"Genius Brands International, Inc.Consumer Services",2021-02-01 21:13:20,2,1,0,
3, 2   1   0 ,AZN,Astrazeneca PLCHealth Care,2021-02-01 21:13:20,2,1,0,
3, 0   3   0 ,MRNA,"Moderna, Inc.Health Care",2021-02-01 21:13:20,0,3,0,
3, 1   1   1 ,PFE,"Pfizer, Inc.Health Care",2021-02-01 21:13:20,1,1,1,
3, 0   1   2 ,PACB,"Pacific Biosciences of California, Inc.Capital Goods",2021-02-01 21:13:20,0,1,2,
3, 1   1   1 ,CVS,CVS Health CorporationHealth Care,2021-02-01 21:13:20,1,1,1,
3, 1   0   2 ,SDC,"SmileDirectClub, Inc.Health Care",2021-02-01 21:13:20,1,0,2,
3, 1   1   1 ,GL,Globe Life Inc.Finance,2021-02-01 21:13:20,1,1,1,
3, 2   1   0 ,FSM,Fortuna Silver Mines Inc.Basic Industries,2021-02-01 21:13:20,2,1,0,
3, 1   2   0 ,CARE,"Carter Bankshares, Inc.n/a",2021-02-01 21:13:20,1,2,0,
3, 1   2   0 ,KOSS,Koss CorporationConsumer Non-Durables,2021-02-01 21:13:20,1,2,0,
3, 0   1   2 ,AMCX,AMC Networks Inc.Consumer Services,2021-02-01 21:13:20,0,1,2,
3, 3   0   0 ,CMPS,COMPASS Pathways PlcHealth Care,2021-02-01 21:13:20,3,0,0,
3, 2   0   1 ,NICE,NICE LtdTechnology,2021-02-01 21:13:20,2,0,1,
3, 0   1   2 ,PRPL,"Purple Innovation, Inc.Consumer Durables",2021-02-01 21:13:20,0,1,2,
3, 3   0   0 ,RIDE,Lordstown Motors Corp.Capital Goods,2021-02-01 21:13:20,3,0,0,
3, 3   0   0 ,PYPL,"PayPal Holdings, Inc.Miscellaneous",2021-02-01 21:13:20,3,0,0,
3, 2   0   1 ,LMND,"Lemonade, Inc.Finance",2021-02-01 21:13:20,2,0,1,
3, 1   2   0 ,CCL,Carnival CorporationConsumer Services,2021-02-01 21:13:20,1,2,0,
3, 1   2   0 ,REAL,"The RealReal, Inc.Consumer Services",2021-02-01 21:13:20,1,2,0,
3, 1   1   1 ,HE,"Hawaiian Electric Industries, Inc.Public Utilities",2021-02-01 21:13:20,1,1,1,
1872, 672   498   702 ,GME,Gamestop CorporationConsumer Services,2021-02-01 21:14:28,672,498,702,
1015, 471   224   320 ,AMC,"AMC Entertainment Holdings, Inc.Consumer Services",2021-02-01 21:14:28,471,224,320,
250, 102   34   114 ,NOK,Nokia CorporationTechnology,2021-02-01 21:14:28,102,34,114,
218, 112   37   69 ,BB,BlackBerry LimitedTechnology,2021-02-01 21:14:28,112,37,69,
75, 46   6   23 ,SNDL,Sundial Growers Inc.Consumer Durables,2021-02-01 21:14:28,46,6,23,
